probe,status
cg26818893,removed_high_na
cg17453416,removed_high_na
cg14543179,removed_high_na
cg19085699,removed_high_na
cg05261299,removed_high_na
cg15267250,removed_high_na
cg06559274,removed_high_na
cg04132017,removed_high_na
cg27520905,removed_high_na
cg24237339,removed_high_na
cg13932731,removed_high_na
cg04154142,removed_high_na
cg26515337,removed_high_na
cg03585974,removed_high_na
cg15894389,removed_high_na
cg25912870,removed_high_na
cg20750472,removed_high_na
ch.17.59059R,removed_high_na
cg19185686,removed_high_na
cg02626269,removed_high_na
cg19501458,removed_high_na
cg04825429,removed_high_na
cg19628329,removed_high_na
cg07611351,removed_high_na
cg06011544,removed_high_na
cg06730285,removed_high_na
ch.9.1009386R,removed_high_na
cg19828846,removed_high_na
cg12213209,removed_high_na
cg20423484,removed_high_na
cg07719617,removed_high_na
cg02463029,removed_high_na
cg16028336,removed_high_na
cg19513492,removed_high_na
cg16589545,removed_high_na
cg06617449,removed_high_na
cg16943635,removed_high_na
cg03585070,removed_high_na
cg27359921,removed_high_na
cg09067747,removed_high_na
cg14644219,removed_high_na
cg13948094,removed_high_na
cg27143237,removed_high_na
cg08745451,removed_high_na
cg14649874,removed_high_na
cg17011953,removed_high_na
cg19194448,removed_high_na
cg17089062,removed_high_na
cg04132845,removed_high_na
cg13986762,removed_high_na
cg01034921,removed_high_na
cg13493048,removed_high_na
cg11161497,removed_high_na
cg15025569,removed_high_na
cg09139227,removed_high_na
cg14482684,removed_high_na
cg21913652,removed_high_na
cg00603110,removed_high_na
cg01763702,removed_high_na
cg24664308,removed_high_na
cg18662365,removed_high_na
cg13328064,removed_high_na
cg20109058,removed_high_na
cg20109054,removed_high_na
cg23628297,removed_high_na
cg18991596,removed_high_na
cg05954780,removed_high_na
cg15354666,removed_high_na
cg08907926,removed_high_na
cg05005706,removed_high_na
cg00387872,removed_high_na
cg21778987,removed_high_na
cg13164675,removed_high_na
cg06793402,removed_high_na
cg04407400,removed_high_na
cg04899681,removed_high_na
cg13951190,removed_high_na
cg03796175,removed_high_na
cg26749543,removed_high_na
cg08281123,removed_high_na
cg16285946,removed_high_na
cg11956052,removed_high_na
cg16396919,removed_high_na
cg25117048,removed_high_na
cg00652942,removed_high_na
cg16537292,removed_high_na
cg24679615,removed_high_na
cg11129772,removed_high_na
cg02307586,removed_high_na
cg14867071,removed_high_na
cg09759619,removed_high_na
cg11402099,removed_high_na
cg15901678,removed_high_na
cg20261142,removed_high_na
cg13772515,removed_high_na
cg11505037,removed_high_na
cg05730282,removed_high_na
cg22159049,removed_high_na
cg10933494,removed_high_na
cg19217022,removed_high_na
cg27247054,removed_high_na
cg13123962,removed_high_na
cg11815914,removed_high_na
cg13435833,removed_high_na
cg04847433,removed_high_na
cg11091004,removed_high_na
cg12593746,removed_high_na
cg25352733,removed_high_na
cg17418276,removed_high_na
cg11574665,removed_high_na
cg08080660,removed_high_na
cg13866018,removed_high_na
cg13484329,removed_high_na
cg05439258,removed_high_na
cg19539224,removed_high_na
cg17439357,removed_high_na
cg05818676,removed_high_na
cg03067707,removed_high_na
cg25108478,removed_high_na
cg06054793,removed_high_na
cg13209990,removed_high_na
cg25142283,removed_high_na
cg02788633,removed_high_na
cg20674007,removed_high_na
cg13436334,removed_high_na
cg20554370,removed_high_na
cg24082368,removed_high_na
cg16055817,removed_high_na
cg14994124,removed_high_na
cg05790630,removed_high_na
cg23322777,removed_high_na
cg05971876,removed_high_na
cg25127315,removed_high_na
cg15697254,removed_high_na
cg03675307,removed_high_na
cg12499572,removed_high_na
cg16524108,removed_high_na
cg27378762,removed_high_na
cg16767979,removed_high_na
cg18519460,removed_high_na
cg14337844,removed_high_na
cg19885587,removed_high_na
cg10108591,removed_high_na
cg19475988,removed_high_na
cg14588828,removed_high_na
cg16261857,removed_high_na
cg00995368,removed_high_na
cg19513591,removed_high_na
cg15727583,removed_high_na
cg02181559,removed_high_na
cg15037133,removed_high_na
cg26349869,removed_high_na
cg25769347,removed_high_na
cg01986263,removed_high_na
cg21592690,removed_high_na
cg01958481,removed_high_na
cg20722210,removed_high_na
cg02533724,removed_high_na
cg12669161,removed_high_na
cg15029248,removed_high_na
cg10258957,removed_high_na
cg23806261,removed_high_na
cg25673642,removed_high_na
cg11902380,removed_high_na
cg10814415,removed_high_na
cg15800276,removed_high_na
cg20039073,removed_high_na
cg17452249,removed_high_na
cg17002993,removed_high_na
cg19288514,removed_high_na
cg07915323,removed_high_na
cg04987614,removed_high_na
cg20577102,removed_high_na
cg05512407,removed_high_na
cg13141283,removed_high_na
cg18358509,removed_high_na
cg10750306,removed_high_na
cg01210288,removed_high_na
cg19802929,removed_high_na
cg18397517,removed_high_na
cg03743984,removed_high_na
cg18296448,removed_high_na
cg25009258,removed_high_na
cg10402198,removed_high_na
cg23517941,removed_high_na
cg01036050,removed_high_na
ch.3.89013645F,removed_high_na
cg21351768,removed_high_na
cg14505439,removed_high_na
cg17908947,removed_high_na
cg06659791,removed_high_na
cg23120061,removed_high_na
cg03526828,removed_high_na
cg20680802,removed_high_na
cg14619203,removed_high_na
cg00685622,removed_high_na
cg10781752,removed_high_na
cg12639663,removed_high_na
cg07841357,removed_high_na
cg10962056,removed_high_na
cg11341307,removed_high_na
cg26520678,removed_high_na
cg01796338,removed_high_na
cg00032959,removed_high_na
cg08069383,removed_high_na
cg15378445,removed_high_na
cg02667677,removed_high_na
cg00892703,removed_high_na
cg12128330,removed_high_na
cg23589592,removed_high_na
cg04863679,removed_high_na
cg15081723,removed_high_na
cg08284758,removed_high_na
cg14404481,removed_high_na
cg00466158,removed_high_na
cg15157241,removed_high_na
cg23825905,removed_high_na
cg26113448,removed_high_na
cg08724517,removed_high_na
cg02160807,removed_high_na
cg23746239,removed_high_na
cg05773194,removed_high_na
cg23203997,removed_high_na
cg06450446,removed_high_na
cg06902368,removed_high_na
cg16427387,removed_high_na
cg23293467,removed_high_na
cg04162034,removed_high_na
cg16095660,removed_high_na
cg00599266,removed_high_na
cg26824722,removed_high_na
cg15824873,removed_high_na
cg07800890,removed_high_na
cg10207662,removed_high_na
cg06620200,removed_high_na
cg03756814,removed_high_na
cg21747005,removed_high_na
cg22562569,removed_high_na
cg14391023,removed_high_na
cg22814132,removed_high_na
cg02921604,removed_high_na
cg05850205,removed_high_na
cg03691530,removed_high_na
ch.21.17404405R,removed_high_na
cg08049717,removed_high_na
cg06761741,removed_high_na
cg24222324,removed_high_na
cg26824721,removed_high_na
cg11327039,removed_high_na
cg15575009,removed_high_na
cg00402381,removed_high_na
cg25391562,removed_high_na
cg13560204,removed_high_na
cg16107724,removed_high_na
cg22560545,removed_high_na
cg05493344,removed_high_na
cg06381864,removed_high_na
cg07972762,removed_high_na
cg13515142,removed_high_na
cg07746818,removed_high_na
cg19510931,removed_high_na
cg24731241,removed_high_na
cg06960940,removed_high_na
cg10033675,removed_high_na
cg08951005,removed_high_na
cg05469819,removed_high_na
cg24143996,removed_high_na
cg08494221,removed_high_na
cg01722304,removed_high_na
cg19919828,removed_high_na
cg04960492,removed_high_na
cg08506445,removed_high_na
cg12106058,removed_high_na
cg14827285,removed_high_na
cg23911707,removed_high_na
cg07179068,removed_high_na
cg15401477,removed_high_na
cg13521643,removed_high_na
ch.1.2649807R,removed_high_na
cg17118775,removed_high_na
cg08363673,removed_high_na
cg12329832,removed_high_na
cg22008130,removed_high_na
cg26369642,removed_high_na
cg11118520,removed_high_na
cg12040203,removed_high_na
cg14795227,removed_high_na
cg11334070,removed_high_na
cg23308914,removed_high_na
ch.8.76350685F,removed_high_na
cg02795425,removed_high_na
cg15891645,removed_high_na
cg14572485,removed_high_na
cg02766846,removed_high_na
cg05364026,removed_high_na
cg21177063,removed_high_na
cg12333737,removed_high_na
cg07378405,removed_high_na
cg00581979,removed_high_na
cg18634175,removed_high_na
cg11938951,removed_high_na
cg11150518,removed_high_na
ch.5.2320326F,removed_high_na
cg15837252,removed_high_na
cg26163463,removed_high_na
cg02438653,removed_high_na
cg13327846,removed_high_na
cg02246053,removed_high_na
cg15495920,removed_high_na
cg15926977,removed_high_na
cg26318321,removed_high_na
cg21490417,removed_high_na
cg02838072,removed_high_na
cg14839830,removed_high_na
cg10216414,removed_high_na
cg10667394,removed_high_na
cg26791266,removed_high_na
cg08140039,removed_high_na
cg00500221,removed_high_na
cg02985617,removed_high_na
cg08395632,removed_high_na
cg07488365,removed_high_na
cg21462914,removed_high_na
cg05011113,removed_high_na
cg15261270,removed_high_na
cg06755258,removed_high_na
cg02415834,removed_high_na
cg01055462,removed_high_na
cg15123087,removed_high_na
cg00837987,removed_high_na
cg14480262,removed_high_na
cg16662846,removed_high_na
cg03245111,removed_high_na
cg18314695,removed_high_na
cg07452560,removed_high_na
cg15584088,removed_high_na
cg17534654,removed_high_na
cg19971025,removed_high_na
cg05850997,removed_high_na
cg04966825,removed_high_na
cg22063206,removed_high_na
cg06738743,removed_high_na
cg02640190,removed_high_na
cg20433455,removed_high_na
cg23352747,removed_high_na
cg27095983,removed_high_na
cg01281601,removed_high_na
cg04515311,removed_high_na
cg17349760,removed_high_na
ch.12.58754139R,removed_high_na
cg14321859,removed_high_na
cg24087736,removed_high_na
cg12897458,removed_high_na
cg24864203,removed_high_na
cg25523822,removed_high_na
ch.16.51328157R,removed_high_na
cg22166422,removed_high_na
cg20959920,removed_high_na
cg14518803,removed_high_na
cg03347287,removed_high_na
cg15108048,removed_high_na
cg00783137,removed_high_na
cg08277382,removed_high_na
cg03693403,removed_high_na
cg20367521,removed_high_na
cg13569714,removed_high_na
cg21395077,removed_high_na
cg04686230,removed_high_na
cg14595462,removed_high_na
cg18032297,removed_high_na
cg17080902,removed_high_na
cg20208853,removed_high_na
cg16149247,removed_high_na
cg22577120,removed_high_na
cg00395420,removed_high_na
cg15730668,removed_high_na
cg14256983,removed_high_na
cg06940232,removed_high_na
cg09853792,removed_high_na
cg23917768,removed_high_na
cg11828932,removed_high_na
cg05153416,removed_high_na
cg11138837,removed_high_na
cg14744919,removed_high_na
cg26206183,removed_high_na
cg18830687,removed_high_na
cg05494080,removed_high_na
cg15022609,removed_high_na
cg06849931,removed_high_na
cg09161266,removed_high_na
cg02305164,removed_high_na
cg14904534,removed_high_na
cg18531962,removed_high_na
cg06690535,removed_high_na
cg05093071,removed_high_na
cg23645393,removed_high_na
cg08858084,removed_high_na
cg09470907,removed_high_na
cg10347246,removed_high_na
cg13341031,removed_high_na
cg15602631,removed_high_na
cg12870217,removed_high_na
cg22687547,removed_high_na
cg07967409,removed_high_na
cg10022966,removed_high_na
cg17930096,removed_high_na
cg13864455,removed_high_na
cg08414108,removed_high_na
cg10999780,removed_high_na
cg25232888,removed_high_na
cg27247650,removed_high_na
cg01851970,removed_high_na
cg22001335,removed_high_na
cg20992319,removed_high_na
cg22691336,removed_high_na
cg25920191,removed_high_na
cg14001486,removed_high_na
cg19109601,removed_high_na
cg01868838,removed_high_na
cg16589843,removed_high_na
cg10900550,removed_high_na
cg07164109,removed_high_na
ch.2.1056241F,removed_high_na
cg14709449,removed_high_na
cg25374714,removed_high_na
cg05905475,removed_high_na
cg24073022,removed_high_na
cg16189817,removed_high_na
cg07195224,removed_high_na
cg13553703,removed_high_na
cg18645438,removed_high_na
cg09528056,removed_high_na
cg23856954,removed_high_na
cg00146085,removed_high_na
cg20529334,removed_high_na
cg13666041,removed_high_na
cg27495951,removed_high_na
cg06173103,removed_high_na
cg17836014,removed_high_na
cg12578563,removed_high_na
cg25146261,removed_high_na
cg23919830,removed_high_na
cg16765928,removed_high_na
cg15653807,removed_high_na
cg13444243,removed_high_na
cg01818076,removed_high_na
cg01306579,removed_high_na
cg22595443,removed_high_na
cg15429127,removed_high_na
cg04072156,removed_high_na
cg13088003,removed_high_na
cg18530568,removed_high_na
cg10939936,removed_high_na
cg02984449,removed_high_na
cg11975019,removed_high_na
cg19464037,removed_high_na
cg12949769,removed_high_na
cg14618186,removed_high_na
cg26934034,removed_high_na
cg08472781,removed_high_na
cg02717061,removed_high_na
cg16511445,removed_high_na
cg04461101,removed_high_na
cg10853416,removed_high_na
cg08615635,removed_high_na
cg14003416,removed_high_na
cg25727477,removed_high_na
cg11834729,removed_high_na
cg16404754,removed_high_na
cg02395088,removed_high_na
cg16576544,removed_high_na
ch.11.983092R,removed_high_na
cg03769088,removed_high_na
cg24685477,removed_high_na
cg09275023,removed_high_na
cg05239771,removed_high_na
cg24165638,removed_high_na
cg23323926,removed_high_na
cg01758548,removed_high_na
cg25883762,removed_high_na
cg01717727,removed_high_na
cg15385589,removed_high_na
cg14060020,removed_high_na
cg23029041,removed_high_na
cg22535849,removed_high_na
cg15669088,removed_high_na
cg22231602,removed_high_na
cg25569462,removed_high_na
cg13571576,removed_high_na
cg01453391,removed_high_na
cg13045266,removed_high_na
cg03674465,removed_high_na
cg25801746,removed_high_na
cg15993281,removed_high_na
cg27284586,removed_high_na
cg13126378,removed_high_na
cg26234550,removed_high_na
cg08498653,removed_high_na
cg26375660,removed_high_na
cg17470251,removed_high_na
cg09390974,removed_high_na
cg17500686,removed_high_na
cg05356755,removed_high_na
cg21630608,removed_high_na
cg11789062,removed_high_na
cg06084534,removed_high_na
cg13574050,removed_high_na
cg08202226,removed_high_na
cg05843788,removed_high_na
cg03340135,removed_high_na
cg19595956,removed_high_na
cg06129544,removed_high_na
cg18202492,removed_high_na
cg04897931,removed_high_na
cg09362578,removed_high_na
cg14359329,removed_high_na
cg09343819,removed_high_na
cg20038477,removed_high_na
cg12447709,removed_high_na
cg07040013,removed_high_na
cg16185152,removed_high_na
cg05408403,removed_high_na
cg16861959,removed_high_na
cg19852607,removed_high_na
cg09197799,removed_high_na
cg19215194,removed_high_na
cg08079970,removed_high_na
cg09312904,removed_high_na
cg10148067,removed_high_na
cg04383208,removed_high_na
cg13150801,removed_high_na
cg04403139,removed_high_na
cg07249742,removed_high_na
cg11581263,removed_high_na
cg15658426,removed_high_na
cg18813928,removed_high_na
cg14876603,removed_high_na
cg08977130,removed_high_na
cg11039913,removed_high_na
cg24706124,removed_high_na
cg11002709,removed_high_na
cg21282669,removed_high_na
cg16669485,removed_high_na
cg02913971,removed_high_na
cg21285056,removed_high_na
cg20767722,removed_high_na
cg25211705,removed_high_na
cg00147216,removed_high_na
cg05287512,removed_high_na
cg18729704,removed_high_na
cg21428780,removed_high_na
cg09663314,removed_high_na
cg16842832,removed_high_na
cg22244039,removed_high_na
cg23335736,removed_high_na
cg26903052,removed_high_na
cg04036898,removed_high_na
cg02660165,removed_high_na
cg02001299,removed_high_na
cg05507234,removed_high_na
cg24748238,removed_high_na
cg22336754,removed_high_na
cg08781710,removed_high_na
ch.20.983686F,removed_high_na
cg11772020,removed_high_na
cg23222717,removed_high_na
cg07701683,removed_high_na
cg09394391,removed_high_na
cg23892310,removed_high_na
cg06388544,removed_high_na
cg18034259,removed_high_na
cg00236261,removed_high_na
cg24632920,removed_high_na
cg08268047,removed_high_na
cg05540789,removed_high_na
cg24126698,removed_high_na
cg24964061,removed_high_na
cg06316322,removed_high_na
cg24837084,removed_high_na
ch.6.77755434R,removed_high_na
cg02737022,removed_high_na
cg06296773,removed_high_na
cg18724072,removed_high_na
cg11884089,removed_high_na
cg19144019,removed_high_na
cg19144013,removed_high_na
cg21111523,removed_high_na
cg06449084,removed_high_na
cg00158770,removed_high_na
cg11088706,removed_high_na
cg20627364,removed_high_na
cg11518349,removed_high_na
cg26433955,removed_high_na
